Date,WL
1/2/2023,9.03
1/2/2023,9.02
1/2/2023,9.02
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9
1/2/2023,9
1/2/2023,9
1/2/2023,8.99
1/2/2023,8.99
1/2/2023,8.98
1/2/2023,8.98
1/2/2023,8.98
1/2/2023,8.98
1/2/2023,8.98
1/2/2023,8.99
1/2/2023,9
1/2/2023,9.01
1/2/2023,9.01
1/2/2023,9.02
1/2/2023,9.02
1/2/2023,9.03
1/2/2023,9.04
1/2/2023,9.03
1/2/2023,9.04
1/2/2023,9.04
1/2/2023,9.04
1/2/2023,9.04
1/2/2023,9.04
1/2/2023,9.05
1/2/2023,9.06
1/2/2023,9.08
1/2/2023,9.12
1/2/2023,9.18
1/2/2023,9.19
1/2/2023,9.19
1/3/2023,9.18
1/3/2023,9.18
1/3/2023,9.18
1/3/2023,9.18
1/3/2023,9.18
1/3/2023,9.19
1/3/2023,9.2
1/3/2023,9.21
1/3/2023,9.22
1/3/2023,9.25
1/3/2023,9.28
1/3/2023,9.3
1/3/2023,9.33
1/3/2023,9.36
1/3/2023,9.38
1/3/2023,9.4
1/3/2023,9.43
1/3/2023,9.45
1/3/2023,9.47
1/3/2023,9.49
1/3/2023,9.52
1/3/2023,9.54
1/3/2023,9.58
1/3/2023,9.65
1/3/2023,9.71
1/3/2023,9.8
1/3/2023,9.88
1/3/2023,9.97
1/3/2023,10.08
1/3/2023,10.16
1/3/2023,10.22
1/3/2023,10.27
1/3/2023,10.35
1/3/2023,10.44
1/3/2023,10.5
1/3/2023,10.55
1/3/2023,10.6
1/3/2023,10.63
1/3/2023,10.65
1/3/2023,10.7
1/3/2023,10.75
1/3/2023,10.76
1/3/2023,10.81
1/3/2023,10.82
1/3/2023,10.85
1/3/2023,10.89
1/3/2023,10.92
1/3/2023,10.92
1/3/2023,10.93
1/3/2023,10.93
1/3/2023,10.94
1/3/2023,10.93
1/3/2023,10.92
1/3/2023,10.93
1/3/2023,10.91
1/3/2023,10.91
1/3/2023,10.85
1/3/2023,10.83
1/3/2023,10.81
1/3/2023,10.79
1/3/2023,10.78
1/3/2023,10.75
1/3/2023,10.73
1/3/2023,10.72
1/3/2023,10.69
1/3/2023,10.68
1/3/2023,10.67
1/3/2023,10.66
1/3/2023,10.65
1/3/2023,10.63
1/3/2023,10.62
1/3/2023,10.61
1/3/2023,10.59
1/3/2023,10.58
1/3/2023,10.57
1/3/2023,10.56
1/3/2023,10.54
1/3/2023,10.52
1/3/2023,10.52
1/3/2023,10.5
1/3/2023,10.48
1/3/2023,10.47
1/3/2023,10.46
1/3/2023,10.44
1/3/2023,10.42
1/3/2023,10.4
1/3/2023,10.39
1/3/2023,10.38
1/3/2023,10.36
1/3/2023,10.34
1/3/2023,10.33
1/3/2023,10.31
1/3/2023,10.3
1/3/2023,10.29
1/3/2023,10.28
1/3/2023,10.26
1/4/2023,10.25
1/4/2023,10.24
1/4/2023,10.22
1/4/2023,10.21
1/4/2023,10.2
1/4/2023,10.19
1/4/2023,10.18
1/4/2023,10.17
1/4/2023,10.17
1/4/2023,10.15
1/4/2023,10.15
1/4/2023,10.14
1/4/2023,10.13
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.11
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.09
1/4/2023,10.09
1/4/2023,10.1
1/4/2023,10.09
1/4/2023,10.1
1/4/2023,10.09
1/4/2023,10.09
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.11
1/4/2023,10.1
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.1
1/4/2023,10.11
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.09
1/4/2023,10.1
1/4/2023,10.09
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.1
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.12
1/4/2023,10.11
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.11
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.12
1/4/2023,10.13
1/4/2023,10.12
1/4/2023,10.13
1/4/2023,10.13
1/4/2023,10.14
1/4/2023,10.14
1/4/2023,10.14
1/4/2023,10.14
1/4/2023,10.14
1/4/2023,10.13
1/4/2023,10.13
1/4/2023,10.14
1/4/2023,10.13
1/4/2023,10.14
1/5/2023,10.14
1/5/2023,10.13
1/5/2023,10.14
1/5/2023,10.14
1/5/2023,10.14
1/5/2023,10.14
1/5/2023,10.13
1/5/2023,10.13
1/5/2023,10.13
1/5/2023,10.13
1/5/2023,10.13
1/5/2023,10.13
1/5/2023,10.12
1/5/2023,10.12
1/5/2023,10.12
1/5/2023,10.12
1/5/2023,10.11
1/5/2023,10.12
1/5/2023,10.11
1/5/2023,10.11
1/5/2023,10.11
1/5/2023,10.09
1/5/2023,10.1
1/5/2023,10.1
1/5/2023,10.1
1/5/2023,10.09
1/5/2023,10.09
1/5/2023,10.09
1/5/2023,10.07
1/5/2023,10.08
1/5/2023,10.08
1/5/2023,10.07
1/5/2023,10.05
1/5/2023,10.06
1/5/2023,10.06
1/5/2023,10.05
1/5/2023,10.05
1/5/2023,10.04
1/5/2023,10.04
1/5/2023,10.04
1/5/2023,10.03
1/5/2023,10.03
1/5/2023,10.02
1/5/2023,10.02
1/5/2023,10.01
1/5/2023,10.01
1/5/2023,9.99
1/5/2023,10
1/5/2023,9.99
1/5/2023,10
1/5/2023,9.99
1/5/2023,9.98
1/5/2023,9.98
1/5/2023,9.98
1/5/2023,9.98
1/5/2023,9.98
1/5/2023,9.96
1/5/2023,9.97
1/5/2023,9.96
1/5/2023,9.94
1/5/2023,9.93
1/5/2023,9.95
1/5/2023,9.95
1/5/2023,9.95
1/5/2023,9.95
1/5/2023,9.94
1/5/2023,9.94
1/5/2023,9.94
1/5/2023,9.94
1/5/2023,9.93
1/5/2023,9.93
1/5/2023,9.94
1/5/2023,9.92
1/5/2023,9.93
1/5/2023,9.92
1/5/2023,9.92
1/5/2023,9.92
1/5/2023,9.9
1/5/2023,9.9
1/5/2023,9.9
1/5/2023,9.89
1/5/2023,9.89
1/5/2023,9.88
1/5/2023,9.88
1/5/2023,9.87
1/5/2023,9.86
1/5/2023,9.86
1/5/2023,9.87
1/5/2023,9.89
1/5/2023,9.89
1/5/2023,9.89
1/5/2023,9.88
1/5/2023,9.89
1/5/2023,9.89
1/5/2023,9.88
1/5/2023,9.88
1/6/2023,9.87
1/6/2023,9.86
1/6/2023,9.86
1/6/2023,9.85
1/6/2023,9.85
1/6/2023,9.84
1/6/2023,9.84
1/6/2023,9.83
1/6/2023,9.83
1/6/2023,9.82
1/6/2023,9.82
1/6/2023,9.82
1/6/2023,9.82
1/6/2023,9.81
1/6/2023,9.81
1/6/2023,9.79
1/6/2023,9.79
1/6/2023,9.79
1/6/2023,9.79
1/6/2023,9.78
1/6/2023,9.78
1/6/2023,9.77
1/6/2023,9.77
1/6/2023,9.76
1/6/2023,9.76
1/6/2023,9.75
1/6/2023,9.75
1/6/2023,9.74
1/6/2023,9.74
1/6/2023,9.72
1/6/2023,9.71
1/6/2023,9.71
1/6/2023,9.7
1/6/2023,9.7
1/6/2023,9.68
1/6/2023,9.67
1/6/2023,9.66
1/6/2023,9.64
1/6/2023,9.63
1/6/2023,9.61
1/6/2023,9.59
1/6/2023,9.56
1/6/2023,9.54
1/6/2023,9.54
1/6/2023,9.52
1/6/2023,9.51
1/6/2023,9.5
1/6/2023,9.49
1/6/2023,9.48
1/6/2023,9.47
1/6/2023,9.47
1/6/2023,9.46
1/6/2023,9.46
1/6/2023,9.45
1/6/2023,9.46
1/6/2023,9.45
1/6/2023,9.46
1/6/2023,9.46
1/6/2023,9.46
1/6/2023,9.47
1/6/2023,9.48
1/6/2023,9.48
1/6/2023,9.48
1/6/2023,9.48
1/6/2023,9.49
1/6/2023,9.47
1/6/2023,9.48
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.52
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.51
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.5
1/6/2023,9.49
1/6/2023,9.49
1/6/2023,9.48
1/6/2023,9.48
1/6/2023,9.47
1/6/2023,9.46
1/6/2023,9.46
1/7/2023,9.46
1/7/2023,9.45
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.43
1/7/2023,9.43
1/7/2023,9.43
1/7/2023,9.43
1/7/2023,9.43
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.44
1/7/2023,9.43
1/7/2023,9.43
1/7/2023,9.44
1/7/2023,9.43
1/7/2023,9.42
1/7/2023,9.42
1/7/2023,9.42
1/7/2023,9.41
1/7/2023,9.41
1/7/2023,9.41
1/7/2023,9.4
1/7/2023,9.4
1/7/2023,9.39
1/7/2023,9.39
1/7/2023,9.39
1/7/2023,9.39
1/7/2023,9.38
1/7/2023,9.38
1/7/2023,9.37
1/7/2023,9.37
1/7/2023,9.36
1/7/2023,9.36
1/7/2023,9.36
1/7/2023,9.34
1/7/2023,9.33
1/7/2023,9.32
1/7/2023,9.3
1/7/2023,9.29
1/7/2023,9.28
1/7/2023,9.27
1/7/2023,9.26
1/7/2023,9.26
1/7/2023,9.25
1/7/2023,9.25
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.24
1/7/2023,9.25
1/7/2023,9.25
1/7/2023,9.25
1/7/2023,9.25
1/7/2023,9.25
1/7/2023,9.26
1/7/2023,9.27
1/7/2023,9.27
1/7/2023,9.28
1/7/2023,9.28
1/7/2023,9.28
1/7/2023,9.29
1/7/2023,9.3
1/7/2023,9.3
1/7/2023,9.31
1/7/2023,9.31
1/7/2023,9.31
1/7/2023,9.32
1/7/2023,9.33
1/7/2023,9.33
1/7/2023,9.33
1/7/2023,9.34
1/7/2023,9.34
1/7/2023,9.35
1/7/2023,9.35
1/7/2023,9.36
1/7/2023,9.36
1/7/2023,9.36
1/7/2023,9.37
1/7/2023,9.36
1/7/2023,9.37
1/7/2023,9.37
1/7/2023,9.36
1/7/2023,9.37
1/7/2023,9.37
1/7/2023,9.36
1/7/2023,9.36
1/7/2023,9.37
1/7/2023,9.36
1/7/2023,9.35
1/8/2023,9.35
1/8/2023,9.35
1/8/2023,9.35
1/8/2023,9.35
1/8/2023,9.34
1/8/2023,9.34
1/8/2023,9.34
1/8/2023,9.33
1/8/2023,9.33
1/8/2023,9.32
1/8/2023,9.32
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.3
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.31
1/8/2023,9.3
1/8/2023,9.31
1/8/2023,9.3
1/8/2023,9.31
1/8/2023,9.3
1/8/2023,9.3
1/8/2023,9.29
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.27
1/8/2023,9.27
1/8/2023,9.26
1/8/2023,9.26
1/8/2023,9.25
1/8/2023,9.25
1/8/2023,9.24
1/8/2023,9.23
1/8/2023,9.23
1/8/2023,9.21
1/8/2023,9.21
1/8/2023,9.19
1/8/2023,9.19
1/8/2023,9.18
1/8/2023,9.18
1/8/2023,9.18
1/8/2023,9.17
1/8/2023,9.18
1/8/2023,9.18
1/8/2023,9.18
1/8/2023,9.18
1/8/2023,9.19
1/8/2023,9.19
1/8/2023,9.19
1/8/2023,9.2
1/8/2023,9.2
1/8/2023,9.21
1/8/2023,9.21
1/8/2023,9.21
1/8/2023,9.23
1/8/2023,9.23
1/8/2023,9.23
1/8/2023,9.24
1/8/2023,9.25
1/8/2023,9.27
1/8/2023,9.27
1/8/2023,9.27
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.29
1/8/2023,9.29
1/8/2023,9.3
1/8/2023,9.3
1/8/2023,9.3
1/8/2023,9.31
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.29
1/8/2023,9.29
1/8/2023,9.3
1/8/2023,9.3
1/8/2023,9.29
1/8/2023,9.29
1/8/2023,9.29
1/8/2023,9.29
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.28
1/8/2023,9.27
1/8/2023,9.27
1/8/2023,9.27
1/8/2023,9.25
1/8/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.24
1/9/2023,9.24
1/9/2023,9.23
1/9/2023,9.23
1/9/2023,9.23
1/9/2023,9.22
1/9/2023,9.22
1/9/2023,9.2
1/9/2023,9.21
1/9/2023,9.21
1/9/2023,9.2
1/9/2023,9.2
1/9/2023,9.2
1/9/2023,9.2
1/9/2023,9.19
1/9/2023,9.18
1/9/2023,9.18
1/9/2023,9.18
1/9/2023,9.17
1/9/2023,9.17
1/9/2023,9.17
1/9/2023,9.16
1/9/2023,9.16
1/9/2023,9.15
1/9/2023,9.15
1/9/2023,9.15
1/9/2023,9.15
1/9/2023,9.14
1/9/2023,9.15
1/9/2023,9.14
1/9/2023,9.15
1/9/2023,9.14
1/9/2023,9.14
1/9/2023,9.13
1/9/2023,9.13
1/9/2023,9.12
1/9/2023,9.12
1/9/2023,9.11
1/9/2023,9.11
1/9/2023,9.11
1/9/2023,9.11
1/9/2023,9.11
1/9/2023,9.11
1/9/2023,9.12
1/9/2023,9.11
1/9/2023,9.12
1/9/2023,9.12
1/9/2023,9.12
1/9/2023,9.13
1/9/2023,9.14
1/9/2023,9.14
1/9/2023,9.15
1/9/2023,9.15
1/9/2023,9.16
1/9/2023,9.16
1/9/2023,9.17
1/9/2023,9.18
1/9/2023,9.18
1/9/2023,9.2
1/9/2023,9.19
1/9/2023,9.2
1/9/2023,9.21
1/9/2023,9.21
1/9/2023,9.22
1/9/2023,9.23
1/9/2023,9.21
1/9/2023,9.21
1/9/2023,9.22
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.26
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.25
1/9/2023,9.24
1/9/2023,9.24
1/9/2023,9.24
1/9/2023,9.24
1/9/2023,9.23
1/9/2023,9.23
1/9/2023,9.22
1/9/2023,9.23
1/9/2023,9.22
1/9/2023,9.22
1/9/2023,9.21
1/9/2023,9.21
1/9/2023,9.2
1/9/2023,9.21
1/9/2023,9.2
1/9/2023,9.2
1/10/2023,9.19
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.17
1/10/2023,9.17
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.15
1/10/2023,9.15
1/10/2023,9.15
1/10/2023,9.14
1/10/2023,9.14
1/10/2023,9.14
1/10/2023,9.13
1/10/2023,9.13
1/10/2023,9.12
1/10/2023,9.12
1/10/2023,9.12
1/10/2023,9.11
1/10/2023,9.11
1/10/2023,9.1
1/10/2023,9.1
1/10/2023,9.1
1/10/2023,9.09
1/10/2023,9.1
1/10/2023,9.09
1/10/2023,9.08
1/10/2023,9.09
1/10/2023,9.08
1/10/2023,9.08
1/10/2023,9.08
1/10/2023,9.07
1/10/2023,9.07
1/10/2023,9.07
1/10/2023,9.07
1/10/2023,9.07
1/10/2023,9.06
1/10/2023,9.07
1/10/2023,9.06
1/10/2023,9.06
1/10/2023,9.07
1/10/2023,9.08
1/10/2023,9.08
1/10/2023,9.08
1/10/2023,9.08
1/10/2023,9.09
1/10/2023,9.1
1/10/2023,9.1
1/10/2023,9.11
1/10/2023,9.12
1/10/2023,9.09
1/10/2023,9.1
1/10/2023,9.1
1/10/2023,9.11
1/10/2023,9.11
1/10/2023,9.13
1/10/2023,9.14
1/10/2023,9.14
1/10/2023,9.15
1/10/2023,9.15
1/10/2023,9.15
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.17
1/10/2023,9.18
1/10/2023,9.17
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.19
1/10/2023,9.19
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.19
1/10/2023,9.19
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.19
1/10/2023,9.18
1/10/2023,9.18
1/10/2023,9.17
1/10/2023,9.17
1/10/2023,9.17
1/10/2023,9.17
1/10/2023,9.17
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.16
1/10/2023,9.15
1/10/2023,9.15
1/11/2023,9.14
1/11/2023,9.14
1/11/2023,9.14
1/11/2023,9.13
1/11/2023,9.14
1/11/2023,9.12
1/11/2023,9.13
1/11/2023,9.12
1/11/2023,9.12
1/11/2023,9.12
1/11/2023,9.11
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.09
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.06
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.06
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.1
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.11
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.1
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.07
1/11/2023,9.09
1/11/2023,9.09
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.08
1/11/2023,9.08
1/12/2023,9.09
1/12/2023,9.08
1/12/2023,9.08
1/12/2023,9.08
1/12/2023,9.07
1/12/2023,9.07
1/12/2023,9.07
1/12/2023,9.06
1/12/2023,9.06
1/12/2023,9.06
1/12/2023,9.06
1/12/2023,9.05
1/12/2023,9.05
1/12/2023,9.04
1/12/2023,9.05
1/12/2023,9.05
1/12/2023,9.05
1/12/2023,9.05
1/12/2023,9.05
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.05
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.01
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.02
1/12/2023,9.03
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.04
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.03
1/12/2023,9.02
1/12/2023,9.01
1/12/2023,9.02
1/12/2023,9.01
1/12/2023,9
1/12/2023,9
1/12/2023,9
1/12/2023,9
1/12/2023,9
1/12/2023,8.99
1/12/2023,8.98
1/12/2023,8.99
1/12/2023,8.99
1/12/2023,8.99
1/12/2023,8.99
1/12/2023,8.98
1/12/2023,8.98
1/12/2023,8.98
1/12/2023,8.99
1/12/2023,8.99
1/12/2023,8.99
1/12/2023,8.98
1/13/2023,8.98
1/13/2023,8.95
1/13/2023,8.95
1/13/2023,8.95
1/13/2023,8.97
1/13/2023,8.97
1/13/2023,8.97
1/13/2023,8.97
1/13/2023,8.98
1/13/2023,8.98
1/13/2023,8.99
1/13/2023,9
1/13/2023,8.99
1/13/2023,9
1/13/2023,9.01
1/13/2023,9.01
1/13/2023,9.02
1/13/2023,9.02
1/13/2023,9.03
1/13/2023,9.04
1/13/2023,9.04
1/13/2023,9.05
1/13/2023,9.07
1/13/2023,9.08
1/13/2023,9.1
1/13/2023,9.12
1/13/2023,9.13
1/13/2023,9.14
1/13/2023,9.14
1/13/2023,9.15
1/13/2023,9.13
1/13/2023,9.13
1/13/2023,9.12
1/13/2023,9.12
1/13/2023,9.11
1/13/2023,9.11
1/13/2023,9.1
1/13/2023,9.1
1/13/2023,9.09
1/13/2023,9.08
1/13/2023,9.04
1/13/2023,9.01
1/13/2023,8.98
1/13/2023,8.96
1/13/2023,8.95
1/13/2023,8.93
1/13/2023,8.91
1/13/2023,8.92
1/13/2023,8.91
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.9
1/13/2023,8.91
1/13/2023,8.9
1/13/2023,8.91
1/13/2023,8.91
1/13/2023,8.92
1/13/2023,8.92
1/13/2023,8.93
1/13/2023,8.94
1/13/2023,8.94
1/13/2023,8.95
1/13/2023,8.96
1/13/2023,8.96
1/13/2023,8.97
1/13/2023,8.97
1/13/2023,8.98
1/13/2023,8.98
1/13/2023,8.99
1/13/2023,8.99
1/13/2023,8.99
1/13/2023,9
1/13/2023,9
1/13/2023,9
1/13/2023,9
1/13/2023,9
1/13/2023,9.01
1/13/2023,9
1/13/2023,9.01
1/13/2023,9
1/13/2023,9.01
1/13/2023,9.01
1/13/2023,8.98
1/13/2023,8.98
1/13/2023,8.98
1/13/2023,9
1/13/2023,9
1/13/2023,8.99
1/13/2023,8.99
1/14/2023,8.99
1/14/2023,8.99
1/14/2023,8.99
1/14/2023,8.98
1/14/2023,8.98
1/14/2023,8.97
1/14/2023,8.97
1/14/2023,8.97
1/14/2023,8.97
1/14/2023,8.96
1/14/2023,8.96
1/14/2023,8.95
1/14/2023,8.96
1/14/2023,8.96
1/14/2023,8.95
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.93
1/14/2023,8.94
1/14/2023,8.93
1/14/2023,8.93
1/14/2023,8.92
1/14/2023,8.92
1/14/2023,8.92
1/14/2023,8.92
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.92
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.9
1/14/2023,8.9
1/14/2023,8.91
1/14/2023,8.9
1/14/2023,8.9
1/14/2023,8.9
1/14/2023,8.91
1/14/2023,8.9
1/14/2023,8.9
1/14/2023,8.9
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.9
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.91
1/14/2023,8.92
1/14/2023,8.92
1/14/2023,8.92
1/14/2023,8.93
1/14/2023,8.93
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.94
1/14/2023,8.95
1/14/2023,8.96
1/14/2023,8.96
1/14/2023,8.96
1/14/2023,8.97
1/14/2023,8.99
1/14/2023,9
1/14/2023,9
1/14/2023,9.01
1/14/2023,9.01
1/14/2023,9
1/14/2023,9
1/14/2023,9.02
1/14/2023,9.03
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.05
1/14/2023,9.04
1/14/2023,9.05
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.04
1/14/2023,9.03
1/14/2023,9.03
1/14/2023,9.03
1/15/2023,9.02
1/15/2023,9.02
1/15/2023,9.02
1/15/2023,9.02
1/15/2023,9.01
1/15/2023,9.02
1/15/2023,9
1/15/2023,9
1/15/2023,9.01
1/15/2023,9
1/15/2023,9
1/15/2023,8.99
1/15/2023,9
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.98
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.97
1/15/2023,8.98
1/15/2023,8.98
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.97
1/15/2023,8.98
1/15/2023,8.97
1/15/2023,8.98
1/15/2023,8.97
1/15/2023,8.98
1/15/2023,8.98
1/15/2023,8.98
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,9
1/15/2023,9
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,9
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,9
1/15/2023,8.97
1/15/2023,8.98
1/15/2023,9
1/15/2023,9
1/15/2023,9
1/15/2023,9
1/15/2023,9.01
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,9
1/15/2023,8.99
1/15/2023,9
1/15/2023,9
1/15/2023,9
1/15/2023,9
1/15/2023,9
1/15/2023,8.99
1/15/2023,9
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.99
1/15/2023,8.98
1/15/2023,8.98
